date,humidity,temperature,pressure,pm2.5_alt,scattering_coefficient,visual_range,0.3_um_count,5.0_um_count,pm1.0_atm,pm2.5_atm,pm2.5_cf_1,pm10.0_atm,sensor_id,last_modified,sensor_date_created,sensor_last_seen,private,name,location_type,model,hardware,uptime,pa_latency,memory,position_rating,sensor_latitude,sensor_longitude,altitude,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,unique_incident_count,average_size,list_of_sizes,average_distance,list_of_distances,list_of_rel_direction,target,average_size_stand,average_distance_stand,Fire_Indicator,log_0.3_um_count
2021-04-30,21.818,81.915,973.523,1.6,5.6,233.1,373.829,0.7825,1.002,2.0495,2.0495,2.6265,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,12.5,3.9,23.3,0.0,,141.0,8.4,,1019.3,,1.0,1.0,[1],9.604914965784744,[9.604914965784744],['south-east'],1,3,3,0.3333333333333333,5.926469921970794
2021-08-19,22.772,80.601,965.664,9.9,31.7,81.3,2110.1695,0.985,11.389,16.8355,16.997,17.779,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.0,10.6,23.3,0.0,,181.0,11.2,,1012.3,,6.0,4.333333333333333,"[5, 5, 5, 5, 5, 1]",155.4844080787035,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376, 2.010330775298042]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east', 'north-east']",1,0,0,0.0,7.654997338324622
2021-02-25,9.942,82.315,978.278,0.6,1.9,316.2,129.69150000000002,0.3765,0.1465,0.502,0.502,0.7585,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.2,1.7,19.4,0.0,,328.0,9.9,,1023.3,,0.0,0.0,,0.0,,,0,1,1,0.0,4.872839584085354
2021-07-23,23.104,82.728,968.038,2.9,9.2,185.7,611.1120000000001,0.8445,2.4450000000000003,4.2405,4.2405,4.8725000000000005,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.5,8.9,29.4,0.0,,135.0,9.4,,1014.6,,2.0,5.0,"[5, 5]",185.22743409518117,"[220.6804997728584, 149.77436841750392]","['north-east', 'north-east']",1,0,0,0.0,6.416915272304621
2021-11-23,19.604,79.728,970.865,3.2,11.5,163.6,769.1904999999999,0.5680000000000001,3.306,4.9225,4.9225,5.359500000000001,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,10.0,2.8,18.9,0.0,,346.0,5.4,,1017.6,,0.0,0.0,,0.0,,,0,1,1,0.0,6.646637886846156
2021-12-19,19.47,78.211,971.863,3.1,11.3,165.4,754.3825,0.421,3.204,4.677,4.677,5.004,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,5.5,2.8,8.3,0.0,,359.0,3.1,,1018.9,,0.0,0.0,,0.0,,,0,1,1,0.0,6.627224243475721
2021-12-26,20.451,77.524,964.095,0.1,0.4,372.6,25.961,0.089,0.0,0.0035,0.0035,0.0335,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,5.6,1.7,8.3,10.2,,177.0,6.7,,1015.0,,0.0,0.0,,0.0,,,0,1,1,0.0,3.294391377344346
2021-07-13,26.772,82.046,963.161,3.5,11.6,163.2,771.9685,0.6910000000000001,3.4595,5.3015,5.3015,5.8225,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,15.0,10.6,23.9,0.0,,186.0,10.4,,1011.1,,2.0,5.0,"[5, 5]",185.22743409518117,"[220.6804997728584, 149.77436841750392]","['north-east', 'north-east']",1,0,0,0.0,6.65023829743369
2021-02-12,23.157,81.275,967.586,0.3,0.9,350.7,62.273,0.165,0.0035,0.0695,0.0695,0.1615,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,10.5,5.6,15.6,0.0,,268.0,8.8,,1016.2,,0.0,0.0,,0.0,,,0,1,1,0.0,4.1474586978715875
2021-01-28,22.917,80.626,959.049,1.1,3.1,283.8,207.912,0.626,0.399,1.1245,1.1245,1.58,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,8.4,3.3,12.2,10.2,,319.0,6.7,,1006.1,,0.0,0.0,,0.0,,,0,1,1,0.0,5.341913110665683
2021-08-26,22.346,81.492,968.055,8.5,23.8,101.2,1584.6685,1.2945,8.48,14.006,14.006,15.0265,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.5,8.9,32.8,0.0,,355.0,5.1,,1012.9,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,7.36876136395438
2021-11-02,31.107,80.082,974.818,1.0,3.4,278.0,223.711,0.3525,0.4115,0.9045,0.9045,1.1565,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,13.9,10.0,19.4,0.0,,344.0,4.7,,1021.9,,0.0,0.0,,0.0,,,0,1,1,0.0,5.414815132154171
2021-05-25,26.779,80.453,970.855,0.4,1.2,339.8,82.06450000000001,0.2485,0.071,0.241,0.241,0.395,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,19.4,11.1,28.3,0.0,,312.0,13.1,,1016.4,,0.0,0.0,,0.0,,,0,1,1,0.0,4.419617414437914
2021-06-30,32.129,81.99,962.495,4.2,16.0,133.7,1064.842,0.579,5.113,6.8115000000000006,6.8115000000000006,7.247,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.3,12.2,27.8,0.0,,171.0,12.3,,1009.4,,0.0,0.0,,0.0,,,0,1,1,0.0,6.971520376104448
2021-02-10,19.833,82.486,970.409,1.8,6.1,224.5,409.384,0.499,1.278,2.23,2.23,2.5985,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,9.2,2.8,17.2,0.0,,52.0,4.7,,1018.1,,0.0,0.0,,0.0,,,0,1,1,0.0,6.017093306741796
2021-10-28,33.416,80.521,976.236,0.8,2.9,290.1,191.299,0.26,0.187,0.522,0.522,0.704,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.6,9.4,26.7,0.0,,332.0,3.7,,1019.7,,0.0,0.0,,0.0,,,0,1,1,0.0,5.259051452373205
2021-12-10,17.449,79.44,973.079,2.3,8.0,199.4,530.834,0.615,1.883,3.1465,3.1465,3.599,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,6.5,0.6,13.9,0.0,,329.0,6.4,,1022.1,,0.0,0.0,,0.0,,,0,1,1,0.0,6.276331410574944
2021-11-11,28.857,80.146,978.961,2.1,7.3,208.1,485.51700000000005,0.724,1.698,2.92,2.92,3.4530000000000003,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,13.2,6.7,22.2,0.0,,0.0,1.7,,1024.1,,0.0,0.0,,0.0,,,0,1,1,0.0,6.187271844489343
2021-11-21,18.533,80.159,976.698,1.0,3.7,270.3,245.9545,0.148,0.4,0.8140000000000001,0.8140000000000001,0.922,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,9.5,2.2,19.4,0.0,,334.0,3.1,,1022.4,,0.0,0.0,,0.0,,,0,1,1,0.0,5.509204109132819
2021-07-19,22.545,83.299,968.336,2.8,8.9,188.2,595.434,0.4165,2.4475,3.9045,3.9045,4.221500000000001,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.2,11.1,28.3,0.0,,151.0,9.6,,1014.9,,2.0,5.0,"[5, 5]",185.22743409518117,"[220.6804997728584, 149.77436841750392]","['north-east', 'north-east']",1,0,0,0.0,6.390968589984628
2021-11-08,18.203,80.256,972.016,2.1,7.5,205.2,500.415,0.3015,1.9215,2.8685,2.8685,3.0945,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,9.3,3.3,16.1,23.1,,286.0,8.1,,1016.8,,0.0,0.0,,0.0,,,0,1,1,0.0,6.217434101511254
2021-02-07,16.333,81.001,969.984,5.0,17.8,124.6,1184.0165,0.6135,5.718999999999999,8.1225,8.1225,8.601500000000001,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,8.6,0.6,19.4,0.0,,357.0,4.3,,1015.1,,0.0,0.0,,0.0,,,0,1,1,0.0,7.077511977522926
2021-03-21,17.021,81.21,977.506,0.8,2.7,294.2,180.967,0.17,0.3065,0.605,0.605,0.7184999999999999,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,10.8,2.2,20.6,0.0,,359.0,9.3,,1023.8,,0.0,0.0,,0.0,,,0,1,1,0.0,5.203825351955257
2021-11-19,25.635,80.454,972.785,4.6,16.9,128.7,1127.738,0.6559999999999999,5.3825,7.4735,7.4735,7.9715,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,12.6,11.1,15.0,2.3,,0.0,1.1,,1020.0,,0.0,0.0,,0.0,,,0,1,1,0.0,7.028855473445447
2021-03-15,19.271,79.408,967.734,0.2,0.6,363.7,40.1565,0.1045,0.0,0.0125,0.0125,0.059,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,7.2,1.7,13.3,0.0,,320.0,14.3,,1015.9,,0.0,0.0,,0.0,,,0,1,1,0.0,3.7173818733366466
2021-10-29,30.956,81.222,970.021,2.2,7.6,204.0,506.278,0.7455,1.7415,3.002,3.002,3.556,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,15.6,10.0,25.0,0.0,,192.0,5.9,,1014.0,,0.0,0.0,,0.0,,,0,1,1,0.0,6.229059176788199
2021-05-18,23.768,81.054,969.803,0.8,2.8,290.9,189.2855,0.4715,0.1845,0.6555,0.6555,0.99,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,15.9,5.6,26.7,0.0,,293.0,10.3,,1016.2,,0.0,0.0,,0.0,,,0,1,1,0.0,5.248525575918261
2021-11-14,26.436,80.799,975.136,3.0,11.2,166.0,749.3875,0.3894999999999999,3.1695,4.551,4.551,4.8465,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.8,9.4,17.8,0.0,,2.0,2.9,,1020.4,,0.0,0.0,,0.0,,,0,1,1,0.0,6.6205897397707565
2021-09-26,22.432,82.122,967.559,3.5,11.2,166.7,744.1565,0.3989999999999999,3.3445,5.2005,5.2005,5.515,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,15.9,11.7,23.3,0.0,,235.0,6.5,,1015.6,,3.0,5.0,"[5, 5, 5]",182.3460097534788,"[149.77436841750392, 212.96628746273868, 184.29737338019376]","['north-east', 'north-west', 'south-east']",1,0,0,0.0,6.613594263432647
2021-04-24,21.018,80.412,967.525,1.4,4.4,254.7,295.0195,0.7815,0.6875,1.65,1.65,2.218,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.4,7.8,16.1,0.0,,200.0,10.6,,1015.6,,0.0,0.0,,0.0,,,0,1,1,0.0,5.690425330532554
2021-09-24,18.718,82.126,966.486,16.1,56.8,49.9,3785.0835,1.2055,20.046,27.9235,28.946,29.823,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.0,10.0,29.4,0.0,,124.0,7.7,,1012.0,,3.0,5.0,"[5, 5, 5]",182.3460097534788,"[149.77436841750392, 212.96628746273868, 184.29737338019376]","['north-east', 'north-west', 'south-east']",1,0,0,0.0,8.239087386465311
2021-09-21,17.031,81.414,970.95,1.8,6.2,223.4,414.3145,0.4285,1.428,2.386,2.386,2.7035,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,20.8,10.0,35.0,0.0,,248.0,7.1,,1016.5,,4.0,5.0,"[5, 5, 5, 5]",191.9296322583237,"[220.6804997728584, 149.77436841750392, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'south-east']",1,0,0,0.0,6.029036064546834
2021-12-15,19.478,78.204,970.334,1.8,6.3,222.6,417.781,0.5065,1.5145,2.467,2.467,2.833,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,6.3,0.6,11.1,19.5,,147.0,11.7,,1018.0,,0.0,0.0,,0.0,,,0,1,1,0.0,6.037348110249948
2021-12-03,21.375,80.251,972.114,3.8,13.9,146.3,925.4955,0.7065,4.119,6.0025,6.0025,6.533,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,10.3,8.9,12.2,0.0,,342.0,2.8,,1019.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.831409188724952
2021-12-14,22.428,78.56,960.188,0.3,0.8,354.0,56.4595,0.216,0.008,0.1105,0.1105,0.2385,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,6.1,2.2,11.1,5.0,,320.0,7.4,,1011.5,,0.0,0.0,,0.0,,,0,1,1,0.0,4.051080351807749
2021-05-09,19.902,82.215,968.643,0.7,2.5,298.7,169.8305,0.2505,0.0775,0.3845,0.3845,0.5555,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,21.5,13.3,30.6,0.0,,343.0,16.4,,1012.5,,0.0,0.0,,0.0,,,0,1,1,0.0,5.1406718368410615
2021-09-25,20.487,82.127,967.095,8.1,29.3,86.3,1956.4875,0.777,10.393,14.016,14.0165,14.62,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,15.5,12.2,23.9,0.0,,198.0,7.8,,1014.6,,3.0,5.0,"[5, 5, 5]",182.3460097534788,"[149.77436841750392, 212.96628746273868, 184.29737338019376]","['north-east', 'north-west', 'south-east']",1,0,0,0.0,7.5794170421485285
2021-04-17,16.143,81.258,969.746,2.7,9.7,180.3,646.193,0.778,2.6375,4.0745000000000005,4.0745000000000005,4.655,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,13.2,5.6,26.1,0.0,,161.0,7.4,,1016.6,,0.0,0.0,,0.0,,,0,1,1,0.0,6.472644549863788
2021-07-11,19.66,83.871,965.063,1.5,5.2,240.1,346.6795,0.205,0.955,1.6505,1.6505,1.806,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.3,10.6,26.1,0.0,,163.0,11.8,,1011.1,,1.0,5.0,[5],220.6804997728584,[220.6804997728584],['north-east'],1,0,0,0.0,5.8512810784030815
2021-06-16,25.239,81.383,970.561,0.8,2.8,292.8,184.4675,0.3095,0.1275,0.4995,0.4995,0.7145,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,23.0,11.1,33.9,0.0,,307.0,7.7,,1013.7,,0.0,0.0,,0.0,,,0,1,1,0.0,5.222879664541465
2021-05-30,24.406,82.857,965.007,1.2,4.3,256.6,288.6755,0.3415,0.5755,1.1225,1.1225,1.3704999999999998,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.0,7.8,27.8,0.0,,150.0,6.9,,1011.1,,0.0,0.0,,0.0,,,0,1,1,0.0,5.668761330953958
2021-11-10,31.126,80.008,978.402,1.6,5.6,234.0,370.306,0.4405,1.0065,1.8195,1.8195,2.1405,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,13.4,10.0,18.9,0.0,,355.0,2.3,,1025.8,,0.0,0.0,,0.0,,,0,1,1,0.0,5.9170265204922785
2021-05-16,27.51,82.554,964.179,1.8,6.7,216.5,445.322,0.394,1.4465,2.314,2.314,2.607,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.7,10.0,15.6,0.0,,187.0,10.6,,1013.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.101040664617034
2021-09-05,19.629,82.229,967.554,2.4,6.9,213.8,457.694,0.3695,1.971,3.374,3.374,3.6515,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.5,10.0,33.9,0.0,,181.0,6.3,,1012.9,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,6.128383321072842
2021-09-09,26.035,81.14,964.108,0.5,1.6,327.7,105.548,0.137,0.0475,0.252,0.252,0.345,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.4,11.7,28.3,0.0,,144.0,9.0,,1009.4,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,4.66859558783819
2021-11-07,22.206,78.894,974.63,0.8,2.8,292.3,185.6225,0.2249999999999999,0.2185,0.583,0.583,0.7384999999999999,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,9.8,3.3,17.8,0.0,,347.0,5.3,,1021.4,,0.0,0.0,,0.0,,,0,1,1,0.0,5.229087859922342
2021-01-11,22.222,81.247,977.494,3.2,12.1,158.7,809.95,0.323,3.556,4.8965,4.8965,5.1475,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,9.7,5.6,15.0,0.0,,22.0,5.1,,1023.7,,0.0,0.0,,0.0,,,0,1,1,0.0,6.6982063999336985
2021-11-28,25.422,80.208,975.811,2.9,10.5,172.2,702.5350000000001,0.439,2.9295,4.3005,4.3005,4.635999999999999,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,12.4,6.1,21.1,0.0,,7.0,3.9,,1022.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.556117626560673
2021-02-03,20.874,80.599,974.141,0.9,2.8,291.7,187.2615,0.431,0.3409999999999999,0.853,0.853,1.1545,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,6.1,0.6,11.7,0.4,,348.0,4.6,,1023.0,,0.0,0.0,,0.0,,,0,1,1,0.0,5.237831953791571
2021-09-23,21.175,81.49,968.662,5.0,16.9,128.6,1129.024,0.694,5.4350000000000005,8.0015,8.093,8.620999999999999,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.3,10.6,32.2,0.0,,184.0,6.7,,1012.6,,3.0,5.0,"[5, 5, 5]",182.3460097534788,"[149.77436841750392, 212.96628746273868, 184.29737338019376]","['north-east', 'north-west', 'south-east']",1,0,0,0.0,7.029994150418896
2021-07-06,26.814,81.789,967.535,1.4,5.3,238.7,352.02599999999995,0.138,0.9725,1.581,1.581,1.6875,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.5,11.1,25.6,0.0,,153.0,10.8,,1014.7,,1.0,5.0,[5],220.6804997728584,[220.6804997728584],['north-east'],1,0,0,0.0,5.86654170861188
2021-03-13,13.147,82.246,975.189,2.7,9.1,186.5,605.9414999999999,0.6995,2.4175,3.95,3.95,4.4785,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,8.3,2.8,16.1,0.0,,235.0,6.7,,1024.1,,0.0,0.0,,0.0,,,0,1,1,0.0,6.408432410797277
2021-08-07,25.6,81.796,965.717,25.5,63.3,45.4,4216.7905,4.1575,17.256999999999998,30.6565,43.985,34.046,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.0,10.6,30.0,0.0,,151.0,8.0,,1010.7,,4.0,5.0,"[5, 5, 5, 5]",186.6496860791823,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868]","['north-east', 'north-east', 'north-west', 'north-west']",1,0,0,0.0,8.347066691716078
